drug_id,substance_id
EMA0034131,1152
EMA0034132,4123
EMA0034133,2509
EMA0034134,5791
EMA0034135,5792
EMA0034136,5792
EMA0034137,4234
EMA0034138,5793
EMA0034139,5794
EMA0034140,919
EMA0034141,919
EMA0034142,919
EMA0034143,919
EMA0034144,919
EMA0034145,919
EMA0034146,919
EMA0034147,919
EMA0034148,919
EMA0034149,919
EMA0034150,919
EMA0034151,919
EMA0034152,919
EMA0034153,919
EMA0034154,919
EMA0034155,919
EMA0034156,919
EMA0034157,919
EMA0034158,919
EMA0034159,919
EMA0034160,919
EMA0034161,919
EMA0034162,919
EMA0034163,919
EMA0034164,919
EMA0034165,919
EMA0034166,919
EMA0034167,919
EMA0034168,919
EMA0034169,919
EMA0034170,919
EMA0034171,919
EMA0034172,919
EMA0034173,919
EMA0034174,919
EMA0034175,919
EMA0034176,919
EMA0034177,919
EMA0034178,919
EMA0034179,919
EMA0034180,919
EMA0034181,919
EMA0034182,919
EMA0034183,919
EMA0034184,919
EMA0034185,919
EMA0034186,919
EMA0034187,919
EMA0034188,919
EMA0034189,919
EMA0034190,919
EMA0034191,919
EMA0034192,919
EMA0034193,919
EMA0034194,919
EMA0034195,5795
EMA0034196,5795
EMA0034197,919
EMA0034198,919
EMA0034199,919
EMA0034200,5796
EMA0034201,699
EMA0034202,5797
EMA0034203,3225
EMA0034204,3225
EMA0034205,3225
EMA0034206,395
EMA0034207,2933
EMA0034208,3225
EMA0034209,3225
EMA0034210,3225
EMA0034211,3225
EMA0034212,3225
EMA0034213,3225
EMA0034214,395
EMA0034215,777
EMA0034216,777
EMA0034217,3225
EMA0034218,864
EMA0034219,2933
EMA0034220,395
EMA0034221,3225
EMA0034222,3225
EMA0034223,3225
EMA0034224,3225
EMA0034225,395
EMA0034226,3225
EMA0034227,777
EMA0034228,777
EMA0034229,3225
EMA0034230,395
EMA0034231,1796
EMA0034232,1796
EMA0034233,777
EMA0034234,395
EMA0034235,699
EMA0034236,340
EMA0034237,3020
EMA0034238,699
EMA0034239,699
EMA0034240,699
EMA0034241,699
EMA0034242,699
EMA0034243,699
EMA0034244,699
EMA0034245,699
EMA0034246,5798
EMA0034247,699
EMA0034248,699
EMA0034249,919
EMA0034250,919
EMA0034251,3427
EMA0034252,903
EMA0034253,583
EMA0034254,929
EMA0034255,5799
EMA0034256,1796
EMA0034257,5800
EMA0034258,2144
EMA0034259,5801
EMA0034260,5802
EMA0034261,5801
EMA0034262,2933
EMA0034263,708
EMA0034264,163
EMA0034265,1305
EMA0034266,845
EMA0034267,5803
EMA0034268,5804
EMA0034269,583
EMA0034270,5805
EMA0034271,64
EMA0034272,4550
EMA0034273,751
EMA0034274,5806
EMA0034275,5807
EMA0034276,349
EMA0034277,349
EMA0034278,349
EMA0034279,349
EMA0034280,5808
EMA0034281,163
EMA0034282,269
EMA0034283,5809
EMA0034284,676
EMA0034285,3337
EMA0034286,3337
EMA0034287,5810
EMA0034288,740
EMA0034289,5811
EMA0034290,3242
EMA0034291,676
EMA0034292,676
EMA0034293,639
EMA0034294,676
EMA0034295,676
EMA0034296,676
EMA0034297,676
EMA0034298,676
EMA0034299,676
EMA0034300,676
EMA0034301,676
EMA0034302,676
EMA0034303,676
EMA0034304,676
EMA0034305,676
EMA0034306,676
EMA0034307,676
EMA0034308,676
EMA0034309,676
EMA0034310,676
EMA0034311,676
EMA0034312,676
EMA0034313,676
EMA0034314,676
EMA0034315,676
EMA0034316,676
EMA0034317,676
EMA0034318,676
EMA0034319,676
EMA0034320,676
EMA0034321,676
EMA0034322,676
EMA0034323,676
EMA0034324,676
EMA0034325,676
EMA0034326,676
EMA0034327,262
EMA0034328,166
EMA0034329,5812
EMA0034330,2145
EMA0034331,19
EMA0034332,930
EMA0034333,2410
EMA0034334,395
EMA0034335,349
EMA0034336,349
EMA0034337,365
EMA0034338,307
EMA0034339,2122
EMA0034340,5813
EMA0034341,5814
EMA0034342,5813
EMA0034343,5813
EMA0034344,5815
EMA0034345,3375
EMA0034346,5426
EMA0034347,5816
EMA0034348,5816
EMA0034349,5816
EMA0034350,1491
EMA0034351,399
EMA0034352,399
EMA0034353,262
EMA0034354,68
EMA0034355,676
EMA0034356,762
EMA0034357,762
EMA0034358,762
EMA0034359,762
EMA0034360,537
EMA0034361,4004
EMA0034362,501
EMA0034363,2783
EMA0034364,5083
EMA0034365,252
EMA0034366,5074
EMA0034367,425
EMA0034368,5817
EMA0034369,622
EMA0034370,4138
EMA0034371,4138
EMA0034372,1303
EMA0034373,399
EMA0034374,5818
EMA0034375,2122
EMA0034376,2559
EMA0034377,656
EMA0034378,3620
EMA0034379,2126
EMA0034380,2126
EMA0034381,2126
EMA0034382,70
EMA0034383,583
EMA0034384,5819
EMA0034385,5820
EMA0034386,5819
EMA0034387,5819
EMA0034388,5819
EMA0034389,1297
EMA0034390,583
EMA0034391,2126
EMA0034392,68
EMA0034393,1465
EMA0034394,2126
EMA0034395,5819
EMA0034396,1297
EMA0034397,583
EMA0034398,1297
EMA0034399,5063
EMA0034400,5821
EMA0034401,19
EMA0034402,964
EMA0034403,5822
EMA0034404,4481
EMA0034405,4480
EMA0034406,4480
EMA0034407,4480
EMA0034408,4480
EMA0034409,4480
EMA0034410,4481
EMA0034411,4480
EMA0034412,2345
EMA0034413,964
EMA0034414,965
EMA0034415,5823
EMA0034416,5824
EMA0034417,5825
EMA0034418,966
EMA0034419,5826
EMA0034420,966
EMA0034421,5211
EMA0034422,4537
EMA0034423,5820
EMA0034424,549
EMA0034425,549
EMA0034426,5679
EMA0034427,5827
EMA0034428,5828
EMA0034429,5829
EMA0034430,5232
EMA0034431,4827
EMA0034432,5820
EMA0034433,5829
EMA0034434,5829
EMA0034435,5819
EMA0034436,5819
EMA0034437,5829
EMA0034438,5819
EMA0034439,5819
EMA0034440,5829
EMA0034441,5830
EMA0034442,5819
EMA0034443,5819
EMA0034444,5819
EMA0034445,5820
EMA0034446,5819
EMA0034447,5819
EMA0034448,5819
EMA0034449,5829
EMA0034450,5819
EMA0034451,5819
EMA0034452,5819
EMA0034453,5819
EMA0034454,5819
EMA0034455,5819
EMA0034456,5820
EMA0034457,5829
EMA0034458,5831
EMA0034459,5829
EMA0034460,5819
EMA0034461,5819
EMA0034462,5819
EMA0034463,5819
EMA0034464,5829
EMA0034465,5829
EMA0034466,5829
EMA0034467,5819
EMA0034468,5819
EMA0034469,5819
EMA0034470,5819
EMA0034471,5819
EMA0034472,5829
EMA0034473,5819
EMA0034474,5819
EMA0034475,5832
EMA0034476,5819
EMA0034477,5819
EMA0034478,5819
EMA0034479,5819
EMA0034480,5819
EMA0034481,5829
EMA0034482,5820
EMA0034483,5819
EMA0034484,5820
EMA0034485,5819
EMA0034486,5829
EMA0034487,5829
EMA0034488,5819
EMA0034489,5829
EMA0034490,5829
EMA0034491,5819
EMA0034492,5819
EMA0034493,5829
EMA0034494,5829
EMA0034495,5819
EMA0034496,5819
EMA0034497,5819
EMA0034498,5819
EMA0034499,5819
EMA0034500,5819
EMA0034501,5819
EMA0034502,5820
EMA0034503,5820
EMA0034504,5819
EMA0034505,5819
EMA0034506,5819
EMA0034507,5829
EMA0034508,5819
EMA0034509,5819
EMA0034510,5819
EMA0034511,5819
EMA0034512,5819
EMA0034513,549
EMA0034514,549
EMA0034515,549
EMA0034516,549
EMA0034517,549
EMA0034518,549
EMA0034519,549
EMA0034520,549
EMA0034521,5211
EMA0034522,549
EMA0034523,549
EMA0034524,549
EMA0034525,549
EMA0034526,549
EMA0034527,549
EMA0034528,549
EMA0034529,549
EMA0034530,549
EMA0034531,549
EMA0034532,549
EMA0034533,549
EMA0034534,549
EMA0034535,549
EMA0034536,549
EMA0034537,549
EMA0034538,549
EMA0034539,549
EMA0034540,549
EMA0034541,549
EMA0034542,549
EMA0034543,549
EMA0034544,549
EMA0034545,549
EMA0034546,549
EMA0034547,549
EMA0034548,549
EMA0034549,549
EMA0034550,549
EMA0034551,549
EMA0034552,549
EMA0034553,549
EMA0034554,549
EMA0034555,549
EMA0034556,549
EMA0034557,549
EMA0034558,549
EMA0034559,549
EMA0034560,549
EMA0034561,549
EMA0034562,549
EMA0034563,549
EMA0034564,549
EMA0034565,549
EMA0034566,549
EMA0034567,549
EMA0034568,549
EMA0034569,549
EMA0034570,549
EMA0034571,549
EMA0034572,549
EMA0034573,549
EMA0034574,549
EMA0034575,549
EMA0034576,549
EMA0034577,549
EMA0034578,549
EMA0034579,549
EMA0034580,549
EMA0034581,549
EMA0034582,549
EMA0034583,549
EMA0034584,549
EMA0034585,549
EMA0034586,549
EMA0034587,549
EMA0034588,549
EMA0034589,549
EMA0034590,549
EMA0034591,549
EMA0034592,549
EMA0034593,549
EMA0034594,549
EMA0034595,549
EMA0034596,549
EMA0034597,549
EMA0034598,549
EMA0034599,549
EMA0034600,549
EMA0034601,549
EMA0034602,549
EMA0034603,549
EMA0034604,549
EMA0034605,549
EMA0034606,549
EMA0034607,549
EMA0034608,549
EMA0034609,549
EMA0034610,549
EMA0034611,549
EMA0034612,549
EMA0034613,549
EMA0034614,549
EMA0034615,549
EMA0034616,549
EMA0034617,549
EMA0034618,549
EMA0034619,549
EMA0034620,549
EMA0034621,549
EMA0034622,549
EMA0034623,549
EMA0034624,549
EMA0034625,549
EMA0034626,549
EMA0034627,549
EMA0034628,549
EMA0034629,549
EMA0034630,549
EMA0034631,549
EMA0034632,549
EMA0034633,549
EMA0034634,549
EMA0034635,549
EMA0034636,549
EMA0034637,549
EMA0034638,549
EMA0034639,549
EMA0034640,549
EMA0034641,549
EMA0034642,549
EMA0034643,549
EMA0034644,549
EMA0034645,549
EMA0034646,549
EMA0034647,549
EMA0034648,549
EMA0034649,549
EMA0034650,549
EMA0034651,549
EMA0034652,549
EMA0034653,549
EMA0034654,549
EMA0034655,549
EMA0034656,549
EMA0034657,549
EMA0034658,549
EMA0034659,549
EMA0034660,549
EMA0034661,549
EMA0034662,549
EMA0034663,549
EMA0034664,549
EMA0034665,549
EMA0034666,549
EMA0034667,549
EMA0034668,549
EMA0034669,549
EMA0034670,549
EMA0034671,549
EMA0034672,1563
EMA0034673,1563
EMA0034674,5536
EMA0034675,549
EMA0034676,2331
EMA0034677,549
EMA0034678,2331
EMA0034679,4138
EMA0034680,676
EMA0034681,549
EMA0034682,549
EMA0034683,549
EMA0034684,549
EMA0034685,549
EMA0034686,549
EMA0034687,537
EMA0034688,549
EMA0034689,2441
EMA0034690,2441
EMA0034691,2441
EMA0034692,2441
EMA0034693,2441
EMA0034694,5833
EMA0034695,2441
EMA0034696,2441
EMA0034697,2441
EMA0034698,2441
EMA0034699,2441
EMA0034700,2441
EMA0034701,2441
EMA0034702,2441
EMA0034703,2441
EMA0034704,2441
EMA0034705,2441
EMA0034706,2441
EMA0034707,2441
EMA0034708,2441
EMA0034709,2441
EMA0034710,2441
EMA0034711,2441
EMA0034712,2441
EMA0034713,2441
EMA0034714,2441
EMA0034715,5834
EMA0034716,5834
EMA0034717,5834
EMA0034718,5834
EMA0034719,5834
EMA0034720,2331
EMA0034721,2331
EMA0034722,2331
EMA0034723,2331
EMA0034724,2331
EMA0034725,2331
EMA0034726,5835
EMA0034727,2331
EMA0034728,2331
EMA0034729,2331
EMA0034730,2331
EMA0034731,2331
EMA0034732,2331
EMA0034733,2331
EMA0034734,2331
EMA0034735,2331
EMA0034736,2331
EMA0034737,2331
EMA0034738,2331
EMA0034739,2331
EMA0034740,2331
EMA0034741,2331
EMA0034742,2331
EMA0034743,2331
EMA0034744,2331
EMA0034745,2331
EMA0034746,5821
EMA0034747,2331
EMA0034748,2331
EMA0034749,2331
EMA0034750,803
EMA0034751,1636
EMA0034752,1636
EMA0034753,3338
EMA0034754,340
EMA0034755,340
EMA0034756,340
EMA0034757,340
EMA0034758,340
EMA0034759,340
EMA0034760,4138
EMA0034761,4138
EMA0034762,4138
EMA0034763,4138
EMA0034764,4138
EMA0034765,4138
EMA0034766,4138
EMA0034767,4138
EMA0034768,4138
EMA0034769,4138
EMA0034770,4138
EMA0034771,4138
EMA0034772,4138
EMA0034773,4138
EMA0034774,4138
EMA0034775,4138
EMA0034776,4138
EMA0034777,4138
EMA0034778,4138
EMA0034779,4138
EMA0034780,4138
EMA0034781,4138
EMA0034782,4138
EMA0034783,4138
EMA0034784,2058
EMA0034785,5836
EMA0034786,5837
EMA0034787,1491
EMA0034788,676
EMA0034789,5838
EMA0034790,101
EMA0034791,101
EMA0034792,1580
EMA0034793,479
EMA0034794,101
EMA0034795,5057
EMA0034796,5839
EMA0034797,1636
EMA0034798,340
EMA0034799,340
EMA0034800,1290
EMA0034801,101
EMA0034802,3020
EMA0034803,64
EMA0034804,64
EMA0034805,135
EMA0034806,135
EMA0034807,135
EMA0034808,135
EMA0034809,135
EMA0034810,5840
EMA0034811,5840
EMA0034812,135
EMA0034813,135
EMA0034814,135
EMA0034815,5841
EMA0034816,135
EMA0034817,135
EMA0034818,135
EMA0034819,324
EMA0034820,135
EMA0034821,135
EMA0034822,135
EMA0034823,135
EMA0034824,135
EMA0034825,135
EMA0034826,135
EMA0034827,135
EMA0034828,135
EMA0034829,135
EMA0034830,135
EMA0034831,135
EMA0034832,135
EMA0034833,135
EMA0034834,135
EMA0034835,135
EMA0034836,5842
EMA0034837,5843
EMA0034838,549
EMA0034839,5819
EMA0034840,5829
EMA0034841,5820
EMA0034842,5829
EMA0034843,5819
EMA0034844,549
EMA0034845,549
EMA0034846,549
EMA0034847,549
EMA0034848,549
EMA0034849,549
EMA0034850,5816
EMA0034851,5816
EMA0034852,5816
EMA0034853,4173
EMA0034854,863
EMA0034855,1483
EMA0034856,1483
EMA0034857,1483
EMA0034858,1483
EMA0034859,1483
EMA0034860,1483
EMA0034861,1483
EMA0034862,1483
EMA0034863,1483
EMA0034864,1483
EMA0034865,1483
EMA0034866,1483
EMA0034867,1483
EMA0034868,1483
EMA0034869,1483
EMA0034870,1483
EMA0034871,1483
EMA0034872,1483
EMA0034873,5844
EMA0034874,5211
EMA0034875,5211
EMA0034876,549
EMA0034877,135
EMA0034878,135
EMA0034879,635
EMA0034880,3427
EMA0034881,549
EMA0034882,549
EMA0034883,5838
EMA0034884,5838
EMA0034885,5845
EMA0034886,5845
EMA0034887,5845
EMA0034888,5845
EMA0034889,549
EMA0034890,549
EMA0034891,549
EMA0034892,499
EMA0034893,3427
EMA0034894,499
EMA0034895,499
EMA0034896,5846
EMA0034897,5846
EMA0034898,5846
EMA0034899,549
EMA0034900,2050
EMA0034901,3427
EMA0034902,4330
EMA0034903,676
EMA0034904,676
EMA0034905,5847
EMA0034906,5232
EMA0034907,5232
EMA0034908,5848
EMA0034909,5849
EMA0034910,4827
EMA0034911,1454
EMA0034912,2331
EMA0034913,2331
EMA0034914,2331
EMA0034915,4089
EMA0034916,5847
EMA0034917,537
EMA0034918,1465
EMA0034919,4151
EMA0034920,2331
EMA0034921,549
EMA0034922,1454
EMA0034923,1454
EMA0034924,1454
EMA0034925,1454
EMA0034926,1454
EMA0034927,1454
EMA0034928,1454
EMA0034929,1454
EMA0034930,1454
EMA0034931,1454
EMA0034932,1454
EMA0034933,1454
EMA0034934,1454
EMA0034935,1454
EMA0034936,1454
EMA0034937,1454
EMA0034938,1454
EMA0034939,1454
EMA0034940,1454
EMA0034941,4089
EMA0034942,4089
EMA0034943,3774
EMA0034944,3774
EMA0034945,4439
EMA0034946,4089
EMA0034947,4439
EMA0034948,4089
EMA0034949,4439
EMA0034950,4089
EMA0034951,4439
EMA0034952,4089
EMA0034953,5850
EMA0034954,5851
EMA0034955,3694
EMA0034956,3695
EMA0034957,5852
EMA0034958,3695
EMA0034959,5852
EMA0034960,3694
EMA0034961,3694
EMA0034962,3695
EMA0034963,3694
EMA0034964,3695
EMA0034965,2331
EMA0034966,4815
EMA0034967,4815
EMA0034968,4815
EMA0034969,4815
EMA0034970,5211
EMA0034971,2434
EMA0034972,2434
EMA0034973,2434
EMA0034974,2434
EMA0034975,2434
EMA0034976,2434
EMA0034977,2434
EMA0034978,2434
EMA0034979,2434
EMA0034980,2434
EMA0034981,2434
EMA0034982,2434
EMA0034983,2434
EMA0034984,2434
EMA0034985,2434
EMA0034986,2434
EMA0034987,2434
EMA0034988,2434
EMA0034989,2434
EMA0034990,2434
EMA0034991,2434
EMA0034992,2434
EMA0034993,2434
EMA0034994,2434
EMA0034995,2434
EMA0034996,2434
EMA0034997,2331
EMA0034998,5853
EMA0034999,4587
EMA0035000,5854
EMA0035001,5855
EMA0035002,4016
EMA0035003,2331
EMA0035004,5232
EMA0035005,1465
EMA0035006,537
EMA0035007,1465
EMA0035008,1465
EMA0035009,537
EMA0035010,1465
EMA0035011,1465
EMA0035012,537
EMA0035013,537
EMA0035014,537
EMA0035015,537
EMA0035016,537
EMA0035017,1465
EMA0035018,537
EMA0035019,1465
EMA0035020,1465
EMA0035021,537
EMA0035022,1465
EMA0035023,537
EMA0035024,1465
EMA0035025,537
EMA0035026,537
EMA0035027,1465
EMA0035028,537
EMA0035029,1465
EMA0035030,537
EMA0035031,537
EMA0035032,1465
EMA0035033,1465
EMA0035034,537
EMA0035035,1465
EMA0035036,537
EMA0035037,537
EMA0035038,537
EMA0035039,1465
EMA0035040,1465
EMA0035041,537
EMA0035042,1465
EMA0035043,537
EMA0035044,1465
EMA0035045,1465
EMA0035046,537
EMA0035047,537
EMA0035048,537
EMA0035049,537
EMA0035050,537
EMA0035051,1465
EMA0035052,537
EMA0035053,537
EMA0035054,537
EMA0035055,1465
EMA0035056,537
EMA0035057,1465
EMA0035058,537
EMA0035059,1465
EMA0035060,537
EMA0035061,537
EMA0035062,1465
EMA0035063,537
EMA0035064,537
EMA0035065,537
EMA0035066,537
EMA0035067,537
EMA0035068,537
EMA0035069,1465
EMA0035070,537
EMA0035071,537
EMA0035072,537
EMA0035073,537
EMA0035074,537
EMA0035075,537
EMA0035076,1465
EMA0035077,1465
EMA0035078,537
EMA0035079,537
EMA0035080,537
EMA0035081,1465
EMA0035082,1465
EMA0035083,1465
EMA0035084,537
EMA0035085,537
EMA0035086,537
EMA0035087,1465
EMA0035088,1465
EMA0035089,1465
EMA0035090,537
EMA0035091,537
EMA0035092,537
EMA0035093,537
EMA0035094,537
EMA0035095,537
EMA0035096,1465
EMA0035097,537
EMA0035098,537
EMA0035099,1465
EMA0035100,1465
EMA0035101,1465
EMA0035102,1465
EMA0035103,1465
EMA0035104,537
EMA0035105,1465
EMA0035106,537
EMA0035107,537
EMA0035108,537
EMA0035109,537
EMA0035110,537
EMA0035111,537
EMA0035112,537
EMA0035113,537
EMA0035114,537
EMA0035115,1465
EMA0035116,537
EMA0035117,1465
EMA0035118,537
EMA0035119,537
EMA0035120,1465
EMA0035121,537
EMA0035122,1465
EMA0035123,537
EMA0035124,1465
EMA0035125,537
EMA0035126,537
EMA0035127,537
EMA0035128,537
EMA0035129,537
EMA0035130,537
EMA0035131,1465
EMA0035132,1465
EMA0035133,537
EMA0035134,537
EMA0035135,1465
EMA0035136,537
EMA0035137,1465
EMA0035138,537
EMA0035139,537
EMA0035140,537
EMA0035141,537
EMA0035142,537
EMA0035143,537
EMA0035144,537
EMA0035145,1465
EMA0035146,1465
EMA0035147,537
EMA0035148,537
EMA0035149,537
EMA0035150,1465
EMA0035151,537
EMA0035152,537
EMA0035153,1465
EMA0035154,1465
EMA0035155,537
EMA0035156,4480
EMA0035157,557
EMA0035158,266
EMA0035159,1672
EMA0035160,135
EMA0035161,2434
EMA0035162,1491
EMA0035163,4330
EMA0035164,4330
EMA0035165,5856
EMA0035166,1491
EMA0035167,1491
EMA0035168,1491
EMA0035169,1491
EMA0035170,1491
EMA0035171,1491
EMA0035172,1491
EMA0035173,1491
EMA0035174,1491
EMA0035175,1491
EMA0035176,1491
EMA0035177,1491
EMA0035178,1491
EMA0035179,1491
EMA0035180,1491
EMA0035181,1491
EMA0035182,1491
EMA0035183,1491
EMA0035184,1491
EMA0035185,1491
EMA0035186,1491
EMA0035187,1491
EMA0035188,1491
EMA0035189,1491
EMA0035190,1491
EMA0035191,1491
EMA0035192,1491
EMA0035193,1491
EMA0035194,4016
EMA0035195,676
EMA0035196,676
EMA0035197,262
EMA0035198,94
EMA0035199,5194
EMA0035200,5845
EMA0035201,501
EMA0035202,209
EMA0035203,501
EMA0035204,501
EMA0035205,501
EMA0035206,3329
EMA0035207,3620
EMA0035208,549
EMA0035209,5857
EMA0035210,1491
EMA0035211,676
EMA0035212,676
EMA0035213,676
EMA0035214,501
EMA0035215,676
EMA0035216,5858
EMA0035217,216
EMA0035218,216
EMA0035219,262
EMA0035220,1672
EMA0035221,676
EMA0035222,1672
EMA0035223,1672
EMA0035224,1672
EMA0035225,1672
EMA0035226,1672
EMA0035227,1672
EMA0035228,1672
EMA0035229,1672
EMA0035230,676
EMA0035231,3338
EMA0035232,639
EMA0035233,676
EMA0035234,676
EMA0035235,676
EMA0035236,676
EMA0035237,510
EMA0035238,501
EMA0035239,501
EMA0035240,501
EMA0035241,501
EMA0035242,640
EMA0035243,501
EMA0035244,676
EMA0035245,676
EMA0035246,676
EMA0035247,676
EMA0035248,676
EMA0035249,676
EMA0035250,510
EMA0035251,676
EMA0035252,510
EMA0035253,676
EMA0035254,676
EMA0035255,510
EMA0035256,510
EMA0035257,510
EMA0035258,510
EMA0035259,510
EMA0035260,676
EMA0035261,676
EMA0035262,676
EMA0035263,676
EMA0035264,676
EMA0035265,510
EMA0035266,639
EMA0035267,510
EMA0035268,510
EMA0035269,510
EMA0035270,510
EMA0035271,510
EMA0035272,510
EMA0035273,510
EMA0035274,510
EMA0035275,510
EMA0035276,676
EMA0035277,676
EMA0035278,676
EMA0035279,676
EMA0035280,676
EMA0035281,676
EMA0035282,676
EMA0035283,639
EMA0035284,676
EMA0035285,676
EMA0035286,676
EMA0035287,676
EMA0035288,676
EMA0035289,676
EMA0035290,676
EMA0035291,676
EMA0035292,676
EMA0035293,676
EMA0035294,676
EMA0035295,97
EMA0035296,5859
EMA0035297,97
EMA0035298,510
EMA0035299,676
EMA0035300,676
EMA0035301,510
EMA0035302,676
EMA0035303,510
EMA0035304,676
EMA0035305,676
EMA0035306,676
EMA0035307,501
EMA0035308,501
EMA0035309,501
EMA0035310,262
EMA0035311,676
EMA0035312,676
EMA0035313,262
EMA0035314,676
EMA0035315,2331
EMA0035316,3752
EMA0035317,5860
EMA0035318,699
EMA0035319,5861
EMA0035320,676
EMA0035321,966
EMA0035322,812
EMA0035323,812
EMA0035324,812
EMA0035324,1682
EMA0035325,5862
EMA0035326,5862
EMA0035327,5862
EMA0035328,5862
EMA0035329,3114
EMA0035330,3114
EMA0035331,3114
EMA0035332,3114
EMA0035333,5862
EMA0035334,5862
EMA0035335,3114
EMA0035336,5862
EMA0035337,5862
EMA0035338,3114
EMA0035339,5862
EMA0035340,3114
EMA0035341,3114
EMA0035342,5862
EMA0035343,3114
EMA0035344,3114
EMA0035345,3114
EMA0035346,3114
EMA0035347,3114
EMA0035348,3114
EMA0035349,5862
EMA0035350,3114
EMA0035351,3114
EMA0035352,3114
EMA0035353,5862
EMA0035354,5862
EMA0035355,3114
EMA0035356,3114
EMA0035357,5862
EMA0035358,5862
EMA0035359,3114
EMA0035360,5862
EMA0035361,5862
EMA0035362,3114
EMA0035363,5862
EMA0035364,5862
EMA0035365,3114
EMA0035366,3114
EMA0035367,3114
EMA0035368,3114
EMA0035369,3114
EMA0035370,5862
EMA0035371,3114
EMA0035372,3114
EMA0035373,5862
EMA0035374,3114
EMA0035375,5862
EMA0035376,3114
EMA0035377,5862
EMA0035378,5862
EMA0035379,3114
EMA0035380,3114
EMA0035381,5863
EMA0035382,5063
EMA0035383,5063
EMA0035384,5063
EMA0035385,5063
EMA0035386,5063
EMA0035387,5063
EMA0035388,5063
EMA0035389,5063
EMA0035390,5063
EMA0035391,5063
EMA0035392,5063
EMA0035393,5063
EMA0035394,5063
EMA0035395,5063
EMA0035396,5063
EMA0035397,510
EMA0035398,262
EMA0035399,537
EMA0035400,1465
EMA0035401,4089
EMA0035402,4089
EMA0035403,4089
EMA0035404,4089
EMA0035405,4089
EMA0035406,4089
EMA0035407,5291
EMA0035408,5838
EMA0035409,549
EMA0035410,537
EMA0035411,1465
EMA0035412,5679
EMA0035413,16
EMA0035414,4311
EMA0035415,23
EMA0035416,537
EMA0035417,2144
EMA0035418,2144
EMA0035419,5864
EMA0035420,537
EMA0035421,1465
EMA0035422,501
EMA0035423,262
EMA0035424,4330
EMA0035425,549
EMA0035426,502
EMA0035427,3694
EMA0035428,5211
EMA0035429,5211
EMA0035430,5211
EMA0035431,5211
EMA0035432,1848
EMA0035433,636
EMA0035434,636
EMA0035435,5865
EMA0035436,411
EMA0035437,2620
EMA0035438,168
EMA0035439,537
EMA0035440,365
EMA0035441,1860
EMA0035442,262
EMA0035443,5866
EMA0035444,76
EMA0035445,5867
EMA0035446,5867
EMA0035447,537
EMA0035448,5479
EMA0035449,399
EMA0035450,399
EMA0035451,193
EMA0035452,607
EMA0035453,193
EMA0035454,193
EMA0035455,5313
EMA0035456,230
EMA0035457,193
EMA0035458,193
EMA0035459,614
EMA0035460,3055
EMA0035461,5868
EMA0035462,5869
EMA0035463,5870
EMA0035464,709
EMA0035465,710
EMA0035466,193
EMA0035467,193
EMA0035468,193
EMA0035469,193
EMA0035470,193
EMA0035471,193
EMA0035472,193
EMA0035473,193
EMA0035474,193
EMA0035475,5871
EMA0035476,193
EMA0035477,193
EMA0035478,194
EMA0035479,193
EMA0035480,193
EMA0035481,193
EMA0035482,193
EMA0035483,193
EMA0035484,5871
EMA0035485,193
EMA0035486,193
EMA0035487,193
EMA0035488,193
EMA0035489,193
EMA0035490,3055
EMA0035491,1617
EMA0035492,193
EMA0035493,193
EMA0035494,3151
EMA0035495,193
EMA0035496,230
EMA0035497,5869
EMA0035498,5869
EMA0035499,1932
EMA0035500,5706
EMA0035501,193
EMA0035502,193
EMA0035503,3055
EMA0035504,3151
EMA0035505,193
EMA0035506,193
EMA0035507,380
EMA0035508,3055
EMA0035509,1617
EMA0035510,1617
EMA0035511,1617
EMA0035512,1617
EMA0035513,1617
EMA0035514,1617
EMA0035515,3055
EMA0035516,3055
EMA0035517,1617
EMA0035518,1617
EMA0035519,1617
EMA0035520,1617
EMA0035521,1617
EMA0035522,1617
EMA0035523,3055
EMA0035524,1617
EMA0035525,3055
EMA0035526,3055
EMA0035527,3055
EMA0035528,1617
EMA0035529,3055
EMA0035530,1617
EMA0035531,1617
EMA0035532,3055
EMA0035533,3055
EMA0035534,1617
EMA0035535,1617
EMA0035536,3055
EMA0035537,1617
EMA0035538,3055
EMA0035539,1617
EMA0035540,3055
EMA0035541,3151
EMA0035542,3055
EMA0035543,3055
EMA0035544,193
EMA0035545,1932
EMA0035546,230
EMA0035547,193
EMA0035548,193
EMA0035549,5313
EMA0035550,193
EMA0035551,193
EMA0035552,193
EMA0035553,193
EMA0035554,193
EMA0035555,193
EMA0035556,193
EMA0035557,193
EMA0035558,193
EMA0035559,193
EMA0035560,193
EMA0035561,193
EMA0035562,193
EMA0035563,193
EMA0035564,193
EMA0035565,193
EMA0035566,193
EMA0035567,193
EMA0035568,193
EMA0035569,193
EMA0035570,193
EMA0035571,193
EMA0035572,193
EMA0035573,194
EMA0035574,193
EMA0035575,193
EMA0035576,5872
EMA0035577,3939
EMA0035578,2029
EMA0035579,5873
EMA0035580,5874
EMA0035581,5873
EMA0035582,561
EMA0035583,561
EMA0035584,5875
EMA0035585,1861
EMA0035586,1861
EMA0035587,1861
EMA0035588,1861
EMA0035589,5177
EMA0035590,537
EMA0035591,537
EMA0035592,5876
EMA0035593,2569
EMA0035594,636
EMA0035595,2029
EMA0035596,2029
EMA0035597,2029
EMA0035598,1781
EMA0035599,2029
EMA0035600,2029
