+-------------------+------------+------------+--------------------+---------------------+
| department_name   | shift_type | shift_date | required_personnel | personnel_subclass  |
| Gastroenterology  | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Gastroenterology  | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Gastroenterology  | MORNING    | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Gastroenterology  | MORNING    | 2026-03-05 |                  3 | GASTROENTEROLOGY    |
| Gastroenterology  | NIGHT      | 2026-03-05 |                  3 | GASTROENTEROLOGY    |
| Gastroenterology  | NIGHT      | 2026-03-05 |                  1 | ARCHIVIST           |
| Gastroenterology  | NIGHT      | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Gastroenterology  | NIGHT      | 2026-03-05 |                  6 | NURSE               |
| ICU               | AFTERNOON  | 2026-03-05 |                  3 | INTENSIVE_CARE      |
| ICU               | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| ICU               | AFTERNOON  | 2026-03-05 |                  5 | NURSE               |
| ICU               | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| ICU               | AFTERNOON  | 2026-03-05 |                  1 | HR_ASSISTANT        |
| ICU               | MORNING    | 2026-03-05 |                  1 | REGISTRAR           |
| ICU               | MORNING    | 2026-03-05 |                  1 | ARCHIVIST           |
| ICU               | MORNING    | 2026-03-05 |                  3 | INTENSIVE_CARE      |
| ICU               | MORNING    | 2026-03-05 |                  1 | HEAD_NURSE          |
| ICU               | MORNING    | 2026-03-05 |                  5 | NURSE               |
| ICU               | NIGHT      | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| ICU               | NIGHT      | 2026-03-05 |                  4 | NURSE               |
| ICU               | NIGHT      | 2026-03-05 |                  1 | REGISTRAR           |
| ICU               | NIGHT      | 2026-03-05 |                  1 | HR_ASSISTANT        |
| ICU               | NIGHT      | 2026-03-05 |                  3 | INTENSIVE_CARE      |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  3 | INTERNAL_MEDICINE   |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  1 | HEAD_NURSE          |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Internal Medicine | AFTERNOON  | 2026-03-05 |                  4 | NURSE               |
| Internal Medicine | MORNING    | 2026-03-05 |                  3 | ASSISTANT_NURSE     |
| Internal Medicine | MORNING    | 2026-03-05 |                  3 | INTERNAL_MEDICINE   |
| Internal Medicine | MORNING    | 2026-03-05 |                  3 | NURSE               |
| Internal Medicine | MORNING    | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Internal Medicine | MORNING    | 2026-03-05 |                  1 | ACCOUNTANT          |
| Internal Medicine | NIGHT      | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Internal Medicine | NIGHT      | 2026-03-05 |                  1 | ACCOUNTANT          |
| Internal Medicine | NIGHT      | 2026-03-05 |                  5 | NURSE               |
| Internal Medicine | NIGHT      | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Internal Medicine | NIGHT      | 2026-03-05 |                  3 | INTERNAL_MEDICINE   |
| Nephrology        | AFTERNOON  | 2026-03-05 |                  3 | NEPHROLOGY          |
| Nephrology        | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| Nephrology        | AFTERNOON  | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Nephrology        | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Nephrology        | AFTERNOON  | 2026-03-05 |                  5 | NURSE               |
| Nephrology        | MORNING    | 2026-03-05 |                  1 | HEAD_NURSE          |
| Nephrology        | MORNING    | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| Nephrology        | MORNING    | 2026-03-05 |                  3 | NURSE               |
| Nephrology        | MORNING    | 2026-03-05 |                  3 | NEPHROLOGY          |
| Nephrology        | MORNING    | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Nephrology        | MORNING    | 2026-03-05 |                  1 | ACCOUNTANT          |
| Nephrology        | NIGHT      | 2026-03-05 |                  1 | REGISTRAR           |
| Nephrology        | NIGHT      | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Nephrology        | NIGHT      | 2026-03-05 |                  6 | NURSE               |
| Nephrology        | NIGHT      | 2026-03-05 |                  3 | NEPHROLOGY          |
| Neurology         | AFTERNOON  | 2026-03-05 |                  3 | NEUROLOGY           |
| Neurology         | AFTERNOON  | 2026-03-05 |                  1 | ACCOUNTANT          |
| Neurology         | AFTERNOON  | 2026-03-05 |                  1 | REGISTRAR           |
| Neurology         | AFTERNOON  | 2026-03-05 |                  6 | NURSE               |
| Neurology         | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Neurology         | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Neurology         | MORNING    | 2026-03-05 |                  3 | NEUROLOGY           |
| Neurology         | MORNING    | 2026-03-05 |                  2 | SECRETARY           |
| Neurology         | NIGHT      | 2026-03-05 |                  1 | HEAD_NURSE          |
| Neurology         | NIGHT      | 2026-03-05 |                  5 | NURSE               |
| Neurology         | NIGHT      | 2026-03-05 |                  1 | ARCHIVIST           |
| Neurology         | NIGHT      | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Neurology         | NIGHT      | 2026-03-05 |                  3 | NEUROLOGY           |
| Oncology          | AFTERNOON  | 2026-03-05 |                  3 | ONCOLOGY            |
| Oncology          | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Oncology          | AFTERNOON  | 2026-03-05 |                  5 | NURSE               |
| Oncology          | AFTERNOON  | 2026-03-05 |                  2 | ARCHIVIST           |
| Oncology          | MORNING    | 2026-03-05 |                  1 | REGISTRAR           |
| Oncology          | MORNING    | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Oncology          | MORNING    | 2026-03-05 |                  3 | ONCOLOGY            |
| Oncology          | MORNING    | 2026-03-05 |                  6 | NURSE               |
| Oncology          | NIGHT      | 2026-03-05 |                  1 | HEAD_NURSE          |
| Oncology          | NIGHT      | 2026-03-05 |                  5 | NURSE               |
| Oncology          | NIGHT      | 2026-03-05 |                  1 | ACCOUNTANT          |
| Oncology          | NIGHT      | 2026-03-05 |                  1 | SECRETARY           |
| Oncology          | NIGHT      | 2026-03-05 |                  3 | ONCOLOGY            |
| Ophthalmology     | AFTERNOON  | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Ophthalmology     | AFTERNOON  | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Ophthalmology     | AFTERNOON  | 2026-03-05 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | AFTERNOON  | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| Ophthalmology     | AFTERNOON  | 2026-03-05 |                  4 | NURSE               |
| Ophthalmology     | MORNING    | 2026-03-05 |                  6 | NURSE               |
| Ophthalmology     | MORNING    | 2026-03-05 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Ophthalmology     | MORNING    | 2026-03-05 |                  1 | ACCOUNTANT          |
| Ophthalmology     | NIGHT      | 2026-03-05 |                  1 | REGISTRAR           |
| Ophthalmology     | NIGHT      | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Ophthalmology     | NIGHT      | 2026-03-05 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | NIGHT      | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| Ophthalmology     | NIGHT      | 2026-03-05 |                  4 | NURSE               |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  3 | ORTHOPEDICS         |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  1 | REGISTRAR           |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  4 | NURSE               |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  1 | HEAD_NURSE          |
| Orthopedics       | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Orthopedics       | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Orthopedics       | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Orthopedics       | MORNING    | 2026-03-05 |                  3 | ORTHOPEDICS         |
| Orthopedics       | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Orthopedics       | MORNING    | 2026-03-05 |                  1 | ACCOUNTANT          |
| Orthopedics       | NIGHT      | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Orthopedics       | NIGHT      | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Orthopedics       | NIGHT      | 2026-03-05 |                  3 | ORTHOPEDICS         |
| Orthopedics       | NIGHT      | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Orthopedics       | NIGHT      | 2026-03-05 |                  5 | NURSE               |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  1 | HEAD_NURSE          |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  4 | NURSE               |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  3 | PEDIATRICS          |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  1 | REGISTRAR           |
| Pediatrics        | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| Pediatrics        | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Pediatrics        | MORNING    | 2026-03-05 |                  1 | ACCOUNTANT          |
| Pediatrics        | MORNING    | 2026-03-05 |                  3 | PEDIATRICS          |
| Pediatrics        | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Pediatrics        | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Pediatrics        | NIGHT      | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| Pediatrics        | NIGHT      | 2026-03-05 |                  4 | NURSE               |
| Pediatrics        | NIGHT      | 2026-03-05 |                  3 | PEDIATRICS          |
| Pediatrics        | NIGHT      | 2026-03-05 |                  2 | HR_ASSISTANT        |
| Psychiatry        | AFTERNOON  | 2026-03-05 |                  1 | HEAD_NURSE          |
| Psychiatry        | AFTERNOON  | 2026-03-05 |                  5 | NURSE               |
| Psychiatry        | AFTERNOON  | 2026-03-05 |                  3 | PSYCHIATRY          |
| Psychiatry        | AFTERNOON  | 2026-03-05 |                  1 | ARCHIVIST           |
| Psychiatry        | AFTERNOON  | 2026-03-05 |                  1 | REGISTRAR           |
| Psychiatry        | MORNING    | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Psychiatry        | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Psychiatry        | MORNING    | 2026-03-05 |                  3 | PSYCHIATRY          |
| Psychiatry        | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Psychiatry        | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Psychiatry        | NIGHT      | 2026-03-05 |                  2 | ASSISTANT_NURSE     |
| Psychiatry        | NIGHT      | 2026-03-05 |                  4 | NURSE               |
| Psychiatry        | NIGHT      | 2026-03-05 |                  3 | PSYCHIATRY          |
| Psychiatry        | NIGHT      | 2026-03-05 |                  1 | ARCHIVIST           |
| Psychiatry        | NIGHT      | 2026-03-05 |                  1 | ACCOUNTANT          |
| Pulmonology       | AFTERNOON  | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Pulmonology       | AFTERNOON  | 2026-03-05 |                  1 | REGISTRAR           |
| Pulmonology       | AFTERNOON  | 2026-03-05 |                  3 | PULMONOLOGY         |
| Pulmonology       | AFTERNOON  | 2026-03-05 |                  6 | NURSE               |
| Pulmonology       | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Pulmonology       | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Pulmonology       | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Pulmonology       | MORNING    | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Pulmonology       | MORNING    | 2026-03-05 |                  3 | PULMONOLOGY         |
| Pulmonology       | NIGHT      | 2026-03-05 |                  3 | PULMONOLOGY         |
| Pulmonology       | NIGHT      | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Pulmonology       | NIGHT      | 2026-03-05 |                  5 | NURSE               |
| Pulmonology       | NIGHT      | 2026-03-05 |                  1 | ACCOUNTANT          |
| Pulmonology       | NIGHT      | 2026-03-05 |                  1 | ARCHIVIST           |
| Surgery           | AFTERNOON  | 2026-03-05 |                  3 | GENERAL_SURGERY     |
| Surgery           | AFTERNOON  | 2026-03-05 |                  1 | HEAD_NURSE          |
| Surgery           | AFTERNOON  | 2026-03-05 |                  5 | NURSE               |
| Surgery           | AFTERNOON  | 2026-03-05 |                  1 | ACCOUNTANT          |
| Surgery           | AFTERNOON  | 2026-03-05 |                  1 | HR_ASSISTANT        |
| Surgery           | MORNING    | 2026-03-05 |                  1 | SECRETARY           |
| Surgery           | MORNING    | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Surgery           | MORNING    | 2026-03-05 |                  1 | ASSISTANT_NURSE     |
| Surgery           | MORNING    | 2026-03-05 |                  5 | NURSE               |
| Surgery           | MORNING    | 2026-03-05 |                  3 | GENERAL_SURGERY     |
| Surgery           | NIGHT      | 2026-03-05 |                  3 | GENERAL_SURGERY     |
| Surgery           | NIGHT      | 2026-03-05 |                  6 | NURSE               |
| Surgery           | NIGHT      | 2026-03-05 |                  1 | ARCHIVIST           |
| Surgery           | NIGHT      | 2026-03-05 |                  1 | BILLING_OFFICER     |
| Cardiology        | AFTERNOON  | 2026-03-06 |                  1 | ARCHIVIST           |
| Cardiology        | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Cardiology        | AFTERNOON  | 2026-03-06 |                  3 | CARDIOLOGY          |
| Cardiology        | AFTERNOON  | 2026-03-06 |                  2 | ASSISTANT_NURSE     |
| Cardiology        | AFTERNOON  | 2026-03-06 |                  4 | NURSE               |
| Cardiology        | MORNING    | 2026-03-06 |                  6 | NURSE               |
| Cardiology        | MORNING    | 2026-03-06 |                  1 | ACCOUNTANT          |
| Cardiology        | MORNING    | 2026-03-06 |                  1 | REGISTRAR           |
| Cardiology        | MORNING    | 2026-03-06 |                  3 | CARDIOLOGY          |
| Cardiology        | NIGHT      | 2026-03-06 |                  3 | CARDIOLOGY          |
| Cardiology        | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Cardiology        | NIGHT      | 2026-03-06 |                  1 | SECRETARY           |
| Cardiology        | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Emergency         | AFTERNOON  | 2026-03-06 |                  2 | SECRETARY           |
| Emergency         | AFTERNOON  | 2026-03-06 |                  3 | EMERGENCY_MEDICINE  |
| Emergency         | AFTERNOON  | 2026-03-06 |                  6 | NURSE               |
| Emergency         | MORNING    | 2026-03-06 |                  2 | ASSISTANT_NURSE     |
| Emergency         | MORNING    | 2026-03-06 |                  4 | NURSE               |
| Emergency         | MORNING    | 2026-03-06 |                  3 | EMERGENCY_MEDICINE  |
| Emergency         | MORNING    | 2026-03-06 |                  1 | ACCOUNTANT          |
| Emergency         | MORNING    | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Emergency         | NIGHT      | 2026-03-06 |                  2 | REGISTRAR           |
| Emergency         | NIGHT      | 2026-03-06 |                  3 | EMERGENCY_MEDICINE  |
| Emergency         | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| ENT               | AFTERNOON  | 2026-03-06 |                  1 | ACCOUNTANT          |
| ENT               | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| ENT               | AFTERNOON  | 2026-03-06 |                  3 | OTORHINOLARYNGOLOGY |
| ENT               | AFTERNOON  | 2026-03-06 |                  6 | NURSE               |
| ENT               | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| ENT               | MORNING    | 2026-03-06 |                  5 | NURSE               |
| ENT               | MORNING    | 2026-03-06 |                  3 | OTORHINOLARYNGOLOGY |
| ENT               | MORNING    | 2026-03-06 |                  1 | SECRETARY           |
| ENT               | MORNING    | 2026-03-06 |                  1 | HR_ASSISTANT        |
| ENT               | NIGHT      | 2026-03-06 |                  1 | SECRETARY           |
| ENT               | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| ENT               | NIGHT      | 2026-03-06 |                  3 | OTORHINOLARYNGOLOGY |
| ENT               | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Gastroenterology  | AFTERNOON  | 2026-03-06 |                  3 | GASTROENTEROLOGY    |
| Gastroenterology  | AFTERNOON  | 2026-03-06 |                  1 | SECRETARY           |
| Gastroenterology  | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Gastroenterology  | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Gastroenterology  | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Gastroenterology  | MORNING    | 2026-03-06 |                  1 | HEAD_NURSE          |
| Gastroenterology  | MORNING    | 2026-03-06 |                  2 | ASSISTANT_NURSE     |
| Gastroenterology  | MORNING    | 2026-03-06 |                  3 | NURSE               |
| Gastroenterology  | MORNING    | 2026-03-06 |                  3 | GASTROENTEROLOGY    |
| Gastroenterology  | MORNING    | 2026-03-06 |                  2 | REGISTRAR           |
| Gastroenterology  | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| Gastroenterology  | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Gastroenterology  | NIGHT      | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Gastroenterology  | NIGHT      | 2026-03-06 |                  5 | NURSE               |
| Gastroenterology  | NIGHT      | 2026-03-06 |                  3 | GASTROENTEROLOGY    |
| ICU               | AFTERNOON  | 2026-03-06 |                  3 | INTENSIVE_CARE      |
| ICU               | AFTERNOON  | 2026-03-06 |                  1 | ACCOUNTANT          |
| ICU               | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| ICU               | AFTERNOON  | 2026-03-06 |                  6 | NURSE               |
| ICU               | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| ICU               | MORNING    | 2026-03-06 |                  5 | NURSE               |
| ICU               | MORNING    | 2026-03-06 |                  1 | SECRETARY           |
| ICU               | MORNING    | 2026-03-06 |                  1 | BILLING_OFFICER     |
| ICU               | MORNING    | 2026-03-06 |                  3 | INTENSIVE_CARE      |
| ICU               | NIGHT      | 2026-03-06 |                  3 | INTENSIVE_CARE      |
| ICU               | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| ICU               | NIGHT      | 2026-03-06 |                  1 | SECRETARY           |
| ICU               | NIGHT      | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| ICU               | NIGHT      | 2026-03-06 |                  5 | NURSE               |
| Internal Medicine | AFTERNOON  | 2026-03-06 |                  6 | NURSE               |
| Internal Medicine | AFTERNOON  | 2026-03-06 |                  1 | REGISTRAR           |
| Internal Medicine | AFTERNOON  | 2026-03-06 |                  1 | ARCHIVIST           |
| Internal Medicine | AFTERNOON  | 2026-03-06 |                  3 | INTERNAL_MEDICINE   |
| Internal Medicine | MORNING    | 2026-03-06 |                  3 | INTERNAL_MEDICINE   |
| Internal Medicine | MORNING    | 2026-03-06 |                  6 | NURSE               |
| Internal Medicine | MORNING    | 2026-03-06 |                  2 | SECRETARY           |
| Internal Medicine | NIGHT      | 2026-03-06 |                  1 | REGISTRAR           |
| Internal Medicine | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Internal Medicine | NIGHT      | 2026-03-06 |                  3 | INTERNAL_MEDICINE   |
| Internal Medicine | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Nephrology        | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Nephrology        | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Nephrology        | AFTERNOON  | 2026-03-06 |                  3 | NEPHROLOGY          |
| Nephrology        | AFTERNOON  | 2026-03-06 |                  2 | SECRETARY           |
| Nephrology        | MORNING    | 2026-03-06 |                  1 | ARCHIVIST           |
| Nephrology        | MORNING    | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Nephrology        | MORNING    | 2026-03-06 |                  3 | NEPHROLOGY          |
| Nephrology        | MORNING    | 2026-03-06 |                  6 | NURSE               |
| Nephrology        | NIGHT      | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Nephrology        | NIGHT      | 2026-03-06 |                  5 | NURSE               |
| Nephrology        | NIGHT      | 2026-03-06 |                  3 | NEPHROLOGY          |
| Nephrology        | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| Nephrology        | NIGHT      | 2026-03-06 |                  1 | REGISTRAR           |
| Neurology         | AFTERNOON  | 2026-03-06 |                  1 | REGISTRAR           |
| Neurology         | AFTERNOON  | 2026-03-06 |                  3 | NEUROLOGY           |
| Neurology         | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Neurology         | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Neurology         | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Neurology         | MORNING    | 2026-03-06 |                  2 | ASSISTANT_NURSE     |
| Neurology         | MORNING    | 2026-03-06 |                  4 | NURSE               |
| Neurology         | MORNING    | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Neurology         | MORNING    | 2026-03-06 |                  1 | ARCHIVIST           |
| Neurology         | MORNING    | 2026-03-06 |                  3 | NEUROLOGY           |
| Neurology         | NIGHT      | 2026-03-06 |                  3 | NEUROLOGY           |
| Neurology         | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| Neurology         | NIGHT      | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Neurology         | NIGHT      | 2026-03-06 |                  5 | NURSE               |
| Neurology         | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Oncology          | AFTERNOON  | 2026-03-06 |                  1 | ACCOUNTANT          |
| Oncology          | AFTERNOON  | 2026-03-06 |                  1 | REGISTRAR           |
| Oncology          | AFTERNOON  | 2026-03-06 |                  3 | ONCOLOGY            |
| Oncology          | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Oncology          | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Oncology          | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Oncology          | MORNING    | 2026-03-06 |                  5 | NURSE               |
| Oncology          | MORNING    | 2026-03-06 |                  1 | SECRETARY           |
| Oncology          | MORNING    | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Oncology          | MORNING    | 2026-03-06 |                  3 | ONCOLOGY            |
| Oncology          | NIGHT      | 2026-03-06 |                  3 | ASSISTANT_NURSE     |
| Oncology          | NIGHT      | 2026-03-06 |                  3 | NURSE               |
| Oncology          | NIGHT      | 2026-03-06 |                  3 | ONCOLOGY            |
| Oncology          | NIGHT      | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Oncology          | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Ophthalmology     | AFTERNOON  | 2026-03-06 |                  2 | ARCHIVIST           |
| Ophthalmology     | AFTERNOON  | 2026-03-06 |                  1 | HEAD_NURSE          |
| Ophthalmology     | AFTERNOON  | 2026-03-06 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Ophthalmology     | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Ophthalmology     | MORNING    | 2026-03-06 |                  5 | NURSE               |
| Ophthalmology     | MORNING    | 2026-03-06 |                  1 | ACCOUNTANT          |
| Ophthalmology     | MORNING    | 2026-03-06 |                  1 | REGISTRAR           |
| Ophthalmology     | MORNING    | 2026-03-06 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | NIGHT      | 2026-03-06 |                  3 | OPHTHALMOLOGY       |
| Ophthalmology     | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Ophthalmology     | NIGHT      | 2026-03-06 |                  1 | SECRETARY           |
| Ophthalmology     | NIGHT      | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Orthopedics       | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Orthopedics       | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Orthopedics       | AFTERNOON  | 2026-03-06 |                  3 | ORTHOPEDICS         |
| Orthopedics       | AFTERNOON  | 2026-03-06 |                  1 | ARCHIVIST           |
| Orthopedics       | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Orthopedics       | MORNING    | 2026-03-06 |                  1 | SECRETARY           |
| Orthopedics       | MORNING    | 2026-03-06 |                  1 | REGISTRAR           |
| Orthopedics       | MORNING    | 2026-03-06 |                  3 | ORTHOPEDICS         |
| Orthopedics       | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Orthopedics       | MORNING    | 2026-03-06 |                  5 | NURSE               |
| Orthopedics       | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Orthopedics       | NIGHT      | 2026-03-06 |                  3 | ORTHOPEDICS         |
| Orthopedics       | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| Orthopedics       | NIGHT      | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Pediatrics        | AFTERNOON  | 2026-03-06 |                  1 | ARCHIVIST           |
| Pediatrics        | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Pediatrics        | AFTERNOON  | 2026-03-06 |                  3 | PEDIATRICS          |
| Pediatrics        | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Pediatrics        | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Pediatrics        | MORNING    | 2026-03-06 |                  6 | NURSE               |
| Pediatrics        | MORNING    | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Pediatrics        | MORNING    | 2026-03-06 |                  1 | SECRETARY           |
| Pediatrics        | MORNING    | 2026-03-06 |                  3 | PEDIATRICS          |
| Pediatrics        | NIGHT      | 2026-03-06 |                  3 | PEDIATRICS          |
| Pediatrics        | NIGHT      | 2026-03-06 |                  6 | NURSE               |
| Pediatrics        | NIGHT      | 2026-03-06 |                  1 | ACCOUNTANT          |
| Pediatrics        | NIGHT      | 2026-03-06 |                  1 | REGISTRAR           |
| Psychiatry        | AFTERNOON  | 2026-03-06 |                  3 | PSYCHIATRY          |
| Psychiatry        | AFTERNOON  | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Psychiatry        | AFTERNOON  | 2026-03-06 |                  1 | REGISTRAR           |
| Psychiatry        | AFTERNOON  | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Psychiatry        | AFTERNOON  | 2026-03-06 |                  5 | NURSE               |
| Psychiatry        | MORNING    | 2026-03-06 |                  1 | ASSISTANT_NURSE     |
| Psychiatry        | MORNING    | 2026-03-06 |                  5 | NURSE               |
| Psychiatry        | MORNING    | 2026-03-06 |                  3 | PSYCHIATRY          |
| Psychiatry        | MORNING    | 2026-03-06 |                  1 | HR_ASSISTANT        |
| Psychiatry        | MORNING    | 2026-03-06 |                  1 | ACCOUNTANT          |
| Psychiatry        | NIGHT      | 2026-03-06 |                  1 | SECRETARY           |
| Psychiatry        | NIGHT      | 2026-03-06 |                  1 | BILLING_OFFICER     |
| Psychiatry        | NIGHT      | 2026-03-06 |                  6 | NURSE               |
